ID,SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO,CATEGORIA,MACRO_CATEGORIA
2493,IT07155170157_xnr4v,09247360960,4,2024-03-01,12683790153,,6.07,5433407,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,ZUCCHINE JULIENNE G200,1.92,1.92,Food,Costi Variabili
2494,IT07155170157_xnr4v,09247360960,22,2024-03-01,12683790153,,6.07,5433407,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,CANDEGGINA PROFUMATA FIORI,1.11,1.11,Food,Costi Variabili
2495,IT07155170157_xnr4v,09247360960,22,2024-03-01,12683790153,,6.07,5433407,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,SHOPPER EXPRESS COMPOSTABIL,0.1,0.1,Food,Costi Variabili
2496,IT07155170157_xnr69,09247360960,22,2024-03-01,12683790153,,9.32,5433547,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,SHOPPER EXPRESS COMPOSTABIL,0.1,0.1,Food,Costi Variabili
2497,IT07155170157_xnr69,09247360960,10,2024-03-01,12683790153,,9.32,5433547,TD01,GS S.p.A.,VIA STENDHAL 30,2.0,ACETO CLASSICO BIANCO IN PE,2.9,1.45,Food,Costi Variabili
2498,IT07155170157_xnr69,09247360960,22,2024-03-01,12683790153,,9.32,5433547,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,DEO AMB AEROSOL LAVANDA CRF,1.27,1.27,Food,Costi Variabili
2499,IT07155170157_xnr69,09247360960,22,2024-03-01,12683790153,,9.32,5433547,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,BICARBONATO CARREFOUR GR.50,0.81,0.81,Food,Costi Variabili
2500,IT07155170157_xnr69,09247360960,22,2024-03-01,12683790153,,9.32,5433547,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,"GUANTI SILKY ""P""",1.47,1.47,Food,Costi Variabili
2501,IT07155170157_xnr69,09247360960,22,2024-03-01,12683790153,,9.32,5433547,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,TAVOL SOLIDA WC LAVANDA X4C,1.39,1.39,Food,Costi Variabili
2502,IT07155170157_xp6ds,09247360960,22,2024-03-02,12683790153,,5.77,5436738,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,ALBUME D'UOVO TERRA PAST. 2,1.47,1.47,Food,Costi Variabili
2503,IT07155170157_xp6ds,09247360960,5,2024-03-02,12683790153,,5.77,5436738,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,SALVIA GR.30,0.95,0.95,Food,Costi Variabili
2504,IT07155170157_xp6ds,09247360960,4,2024-03-02,12683790153,,5.77,5436738,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,LAMPONI GR125 IL MERCATO,2.87,2.87,Food,Costi Variabili
2505,IT07155170157_xs7k6,09247360960,4,2024-03-05,12683790153,,1.55,5442642,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,PANE PER TRAMEZZINI CRF,1.49,1.49,Food,Costi Variabili
2506,IT07155170157_y21e9,09247360960,4,2024-03-12,12683790153,,25.62,5457423,TD01,GS S.p.A.,VIA STENDHAL 30,4.0,PANE DI SEGALE,10.2,2.55,Food,Costi Variabili
2507,IT07155170157_y21e9,09247360960,5,2024-03-12,12683790153,,25.62,5457423,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,BASILICO V.18,2.85,2.85,Food,Costi Variabili
2508,IT07155170157_y21e9,09247360960,10,2024-03-12,12683790153,,25.62,5457423,TD01,GS S.p.A.,VIA STENDHAL 30,3.0,TULIPANI X 10,10.83,5.16,Food,Costi Variabili
2509,IT07155170157_y21e9,09247360960,22,2024-03-12,12683790153,,25.62,5457423,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,SHOPPER BIO AVOCADO,0.1,0.1,Food,Costi Variabili
2510,IT07155170157_y2jbl,09247360960,10,2024-03-12,12683790153,,24.44,5458471,TD01,GS S.p.A.,VIA STENDHAL 30,5.0,TARTARE BA 2X105G SKIN MERC,20.4,4.08,Food,Costi Variabili
2511,IT07155170157_y2jbl,09247360960,10,2024-03-12,12683790153,,24.44,5458471,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,CIOCCOLATO NOVI BIANCO,1.81,1.81,Food,Costi Variabili
2512,IT07155170157_y2t1v,09247360960,10,2024-03-12,12683790153,,2.0,5458519,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,MENTA GR.30,0.91,0.91,Food,Costi Variabili
2513,IT07155170157_y2t1v,09247360960,5,2024-03-12,12683790153,,2.0,5458519,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,ROSMARINO GR.30,0.95,0.95,Food,Costi Variabili
2514,IT07155170157_y9xff,09247360960,10,2024-03-18,12683790153,,5.19,5471150,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,TORTA CREMA LIMONE CARREFOU,4.72,4.72,Food,Costi Variabili
2515,IT07155170157_ybls6,09247360960,10,2024-03-19,12683790153,,2.78,5473493,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,SOGNO AL CIOCCOLATO BIANCO,1.45,1.45,Food,Costi Variabili
2516,IT07155170157_ybls6,09247360960,10,2024-03-19,12683790153,,2.78,5473493,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,NUTELLA CROISSANT GR.77,1.08,1.08,Food,Costi Variabili
2517,IT07155170157_ydjul,09247360960,4,2024-03-20,12683790153,,6.64,5477475,TD01,GS S.p.A.,VIA STENDHAL 30,2.0,ZENZERO O GINGER GR250,4.58,2.29,Food,Costi Variabili
2518,IT07155170157_ydjul,09247360960,4,2024-03-20,12683790153,,6.64,5477475,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,CETRIOLI GR600 FQC,1.81,1.81,Food,Costi Variabili
2519,IT07155170157_yfwov,09247360960,10,2024-03-23,12683790153,,60.45,5483645,TD01,GS S.p.A.,VIA STENDHAL 30,0.067,NUTELLA CROISSANT GR.77,0.07,1.08,Food,Costi Variabili
2520,IT07155170157_yfwov,09247360960,10,2024-03-23,12683790153,,60.45,5483645,TD01,GS S.p.A.,VIA STENDHAL 30,4.0,FOCACCIA LIGURIA C/FORM.TDI,22.88,5.72,Food,Costi Variabili
2521,IT07155170157_yfwov,09247360960,10,2024-03-23,12683790153,,60.45,5483645,TD01,GS S.p.A.,VIA STENDHAL 30,11.0,FARINATA DI CECI GENOVESE T,31.9,2.9,Food,Costi Variabili
2522,IT07155170157_yfwov,09247360960,22,2024-03-23,12683790153,,60.45,5483645,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,SHOPPER EXPRESS COMPOSTABIL,0.1,0.1,Food,Costi Variabili
2523,IT07155170157_yg13x,09247360960,5,2024-03-23,12683790153,,9.98,5485632,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,SALVIA GR.30,0.95,0.95,Food,Costi Variabili
2524,IT07155170157_yg13x,09247360960,5,2024-03-23,12683790153,,9.98,5485632,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,ROSMARINO GR.30,0.95,0.95,Food,Costi Variabili
2525,IT07155170157_yg13x,09247360960,4,2024-03-23,12683790153,,9.98,5485632,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,PERE ABATE GR.500,2.1,2.1,Food,Costi Variabili
2526,IT07155170157_yg13x,09247360960,4,2024-03-23,12683790153,,9.98,5485632,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,MIRTILLI GR125 IL MERCATO,2.16,2.16,Food,Costi Variabili
2527,IT07155170157_yg13x,09247360960,4,2024-03-23,12683790153,,9.98,5485632,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,LAMPONI GR125 IL MERCATO,3.41,3.41,Food,Costi Variabili
2528,IT07155170157_ygdyp,09247360960,4,2024-03-25,12683790153,,13.96,5488596,TD01,GS S.p.A.,VIA STENDHAL 30,2.0,LATTE CLAM AQ 500 ML,2.5,1.25,Food,Costi Variabili
2529,IT07155170157_ygdyp,09247360960,10,2024-03-25,12683790153,,13.96,5488596,TD01,GS S.p.A.,VIA STENDHAL 30,2.0,TULIPANI X 10,10.32,5.16,Food,Costi Variabili
2530,IT07155170157_yhcjt,09247360960,4,2024-03-26,12683790153,,6.95,5490785,TD01,GS S.p.A.,VIA STENDHAL 30,2.0,LATTE CLAM AQ 500 ML,2.5,1.25,Food,Costi Variabili
2531,IT07155170157_yhcjt,09247360960,4,2024-03-26,12683790153,,6.95,5490785,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,BURRO SORESINA,1.88,1.88,Food,Costi Variabili
2532,IT07155170157_yhcjt,09247360960,10,2024-03-26,12683790153,,6.95,5490785,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,11119  ZUCCHERO VELO,1.05,1.05,Food,Costi Variabili
2533,IT07155170157_yhcjt,09247360960,10,2024-03-26,12683790153,,6.95,5490785,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,CREM CARAMEL ELAH 4 PORZ.,1.14,1.14,Food,Costi Variabili
2534,IT07155170157_ykck2,09247360960,10,2024-03-28,12683790153,,1.0,5498270,TD01,GS S.p.A.,VIA STENDHAL 30,1.0,MENTA GR.30,0.91,0.91,Food,Costi Variabili
2535,IT07945211006HELU1_7AXE0,09247360960,22,2024-03-21,02992760963,,335.9,1,TD01,Ikea Italia Retail Srl,VIA ENRICO STENDHAL 30,4.0,NAMMARO sgab,65.57377,16.393442,Altre Forniture,Altri Costi Fissi
2536,IT07945211006HELU1_7AXE0,09247360960,22,2024-03-21,02992760963,,335.9,1,TD01,Ikea Italia Retail Srl,VIA ENRICO STENDHAL 30,6.0,ASKHOLMEN sed,147.54099,24.590164,Altre Forniture,Altri Costi Fissi
2537,IT07945211006HELU1_7AXE0,09247360960,22,2024-03-21,02992760963,,335.9,1,TD01,Ikea Italia Retail Srl,VIA ENRICO STENDHAL 30,2.0,ASKHOLMEN tav,49.098362,24.549181,Altre Forniture,Altri Costi Fissi
2538,IT07945211006HELU1_7AXE0,09247360960,22,2024-03-21,02992760963,,335.9,1,TD01,Ikea Italia Retail Srl,VIA ENRICO STENDHAL 30,1.0,STJARNANIS,13.114754,13.114754,Altre Forniture,Altri Costi Fissi
2539,IT08973230967_8jLGX,09247360960,22,2024-03-27,01455470474,,13.11,8jLGX,TD01,MARBEC SRL,via stendhal 30,1.0,"MARBEC PULI FORNO 1KG Pulitore gel forte igienizzante per forni da cucina, barbecue",10.75,10.75,Manutenzione Macchinari,Altri Costi Fissi
2540,IT08973230967_8jLGX,09247360960,22,2024-03-27,01455470474,,13.11,8jLGX,TD01,MARBEC SRL,via stendhal 30,1.0,Costi di spedizione,0.0,0.0,Manutenzione Macchinari,Altri Costi Fissi
2541,IT0995751096000lud_6vxp9,09247360960,22,2024-03-29,09957510960,KWH,5.87,4313678,TD01,BE CHARGE S.R.L.,VIA STENDHAL,10.86,"Sessione di ricarica in Via Stendhal, 30, Milano da 2024-03-29 20:31 a 2024-03-29 22:41 (H000009-3)",8.01,0.737297,Carburante,Costi Variabili
2542,IT0995751096000lud_6vxp9,09247360960,22,2024-03-29,09957510960,PZ,5.87,4313678,TD01,BE CHARGE S.R.L.,VIA STENDHAL,1.0,Sconto 40% BE PREMIUM,-3.2,-3.2,Carburante,Costi Variabili
2543,IT0995751096000lud_ztlsp,09247360960,22,2024-03-30,09957510960,KWH,8.31,4314980,TD01,BE CHARGE S.R.L.,VIA STENDHAL,14.58,Sessione di ricarica in A26 Autostrada dei Trafori da 2024-03-30 11:49 a 2024-03-30 12:11 (IT*F2X*EF2XITX5101*2),11.35,0.778677,Carburante,Costi Variabili
2544,IT0995751096000lud_ztlsp,09247360960,22,2024-03-30,09957510960,PZ,8.31,4314980,TD01,BE CHARGE S.R.L.,VIA STENDHAL,1.0,Sconto 40% BE PREMIUM,-4.54,-4.54,Carburante,Costi Variabili
2545,IT11007750158_00T6Y,09247360960,22,2024-03-29,11007750158,NR,54.9,2024001342,TD01,DISINFECTA SPA,VIA STENDHAL,1.0,DEBLATTIZZAZIONE CANTINA.,45.0,45.0,Manutenzione Generica,Altri Costi Fissi
2546,IT11007750158_00T6Y,09247360960,22,2024-03-29,11007750158,NR,54.9,2024001342,TD01,DISINFECTA SPA,VIA STENDHAL,1.0,INTERVENTO UNICO DEL 03/04/2024.,0.0,0.0,Manutenzione Generica,Altri Costi Fissi
2547,ITMRLMRA65P24B639D_0025P,09247360960,22,2024-03-06,02456440136,,666.54,449952,TD06,MARELLI MAURO,VIA STENDHAL ENRICO 30,,Avviso di parcella n. 298 del 30/12/2023,0.0,0.0,Commercialista,Altri Costi Fissi
2548,ITMRLMRA65P24B639D_0025P,09247360960,22,2024-03-06,02456440136,Num.,666.54,449952,TD06,MARELLI MAURO,VIA STENDHAL ENRICO 30,1.0,"""ravvedimento operoso"", elaborazione importi e predisposizione modello F24",25.0,25.0,Commercialista,Altri Costi Fissi
2549,ITMRLMRA65P24B639D_0025P,09247360960,0,2024-03-06,02456440136,,666.54,449952,TD06,MARELLI MAURO,VIA STENDHAL ENRICO 30,,Anticipazioni per diritti Cciaa/R.I. Deposito bilancio 2022 - pratica protocollo 873908,127.3,127.3,Commercialista,Altri Costi Fissi
2550,ITMRLMRA65P24B639D_0025P,09247360960,22,2024-03-06,02456440136,,666.54,449952,TD06,MARELLI MAURO,VIA STENDHAL ENRICO 30,,"Nono acconto indennità e onorari per attività continuative, secondo quanto previsto da mandato professionale e successive richieste integrative.",400.0,400.0,Commercialista,Altri Costi Fissi
2551,ITMRLMRA65P24B639D_0025P,09247360960,22,2024-03-06,02456440136,,666.54,449952,TD06,MARELLI MAURO,VIA STENDHAL ENRICO 30,,.,0.0,0.0,Commercialista,Altri Costi Fissi
2552,ITMRLMRA65P24B639D_0025P,09247360960,22,2024-03-06,02456440136,,666.54,449952,TD06,MARELLI MAURO,VIA STENDHAL ENRICO 30,,Incasso documento al lordo: la ritenuta d'acconto sarà versata a nostra cura entro i termini di legge.,0.0,0.0,Commercialista,Altri Costi Fissi
2553,IT01228510416_E7N,09247360960,22,2024-04-30,01228510416,PZ,832.11,IMA0165414,TD01,Caffe' Pascucci Torrefazione S.p.a.,VIA STENDHAL 30,60.0,CAPS CAFFE' MILD PROFESSIONAL PLUS 25 pz,558.6,9.8,Caffè,Costi Variabili
2554,IT01228510416_E7N,09247360960,22,2024-04-30,01228510416,PZ,832.11,IMA0165414,TD01,Caffe' Pascucci Torrefazione S.p.a.,VIA STENDHAL 30,12.0,CAPS CAFFE' RISERVA BIO PROFESSIONAL PLUS 25 pz,123.462,10.83,Caffè,Costi Variabili
2555,IT01336610587_0XBSY,09247360960,22,2024-04-27,00987061009,,189.34,8076642,TD01,S.I.A.E.,VIA ENRICO STENDHAL 30,1.0,Diritti amministrativi di procedura,3.0,3.0,Spese Amministrative,Altri Costi Fissi
2556,IT01336610587_0XBSY,09247360960,22,2024-04-27,00987061009,,189.34,8076642,TD01,S.I.A.E.,VIA ENRICO STENDHAL 30,1.0,MUSICA D'AMBIENTE.:APPAR. RIPROD. AUDIO,152.2,152.2,Spese Amministrative,Altri Costi Fissi
2557,IT01378570350_givRX,09247360960,10,2024-04-03,04916380159,Num.,35.0,2047682067,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,10.0,BATTUTA FASSONE-GR  160,31.73,3.173,Food,Costi Variabili
2558,IT01378570350_givRX,09247360960,22,2024-04-03,04916380159,Num.,35.0,2047682067,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,1.0,SHOPPER-UN    1,0.08,0.08,Food,Costi Variabili
2559,IT01378570350_gsvJ9,09247360960,22,2024-04-15,06017420487,PZ,204.96,2076580050,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL,1.0,router Vdsl fritz 7530,168.0,168.0,Energia Elettrica,Utenze
2560,IT01533080675_6noAT,09247360960,22,2024-04-11,01622610150,NR,25.0,001IR,TD01,OLDANI SNC DI OLDANI PAOLA E MURATORI GIOVANNI,VIA STENDHAL 30,1.0,AGENDA QUO VADIS,20.49,20.49,Altre Forniture,Altri Costi Fissi
2561,IT01533080675_6pCha,09247360960,22,2024-04-17,01622610150,NR,8.1,001IY,TD01,OLDANI SNC DI OLDANI PAOLA E MURATORI GIOVANNI,VIA STENDHAL 30,1.0,NASTRO BIADESIVO 19MMX50M,3.2,3.2,Altre Forniture,Altri Costi Fissi
2562,IT01533080675_6pCha,09247360960,22,2024-04-17,01622610150,NR,8.1,001IY,TD01,OLDANI SNC DI OLDANI PAOLA E MURATORI GIOVANNI,VIA STENDHAL 30,1.0,MARCATORE UNIPOSCA PC5 OSAMA BIANCO,3.44,3.44,Altre Forniture,Altri Costi Fissi
2563,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",,DDT n. 000147 - 01/04/2024,0.0,0.0,Beverage,Costi Variabili
2564,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",,Trasporto a cura del Dest. - Porto: FRANCO,0.0,0.0,Beverage,Costi Variabili
2565,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,PZ,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",24.0,vino bianco LUMASSINA I.G.T.  Colline Savonesi 2022,235.2,9.8,Beverage,Costi Variabili
2566,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,PZ,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",12.0,vino bianco PIGATO D.O.C. Riviera Ligure di Ponente 2023,138.0,11.5,Beverage,Costi Variabili
2567,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,PZ,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",24.0,vino rosso ROSSO DELL'ORCO,187.2,7.8,Beverage,Costi Variabili
2568,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",,Sconti finali - 25.00%,-140.1,-140.1,Beverage,Costi Variabili
2569,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",,"Assolve gli obblighi di cui all'art. 3  del DLGS 198/2021,COME CONVENUTO DALLE PARTI",0.0,0.0,Beverage,Costi Variabili
2570,IT01575230097_00DXS,09247360960,22,2024-04-30,01575230097,,512.77,lsgjt00143,TD24,SANCIO RICCARDO,"VIA STENDHAL ENRICO, 30",,Corrispettivo comprensivo del Contributo ambientale Conai già assolto,0.0,0.0,Beverage,Costi Variabili
2571,IT0164179070220249_03Sbp,09247360960,22,2024-04-18,03417610247,NR,588.53,2024W0E9E,TD01,BIRRONE S.A.R.L ,"VIA STENDHAL, 30",1.0,Rif. DDT n. 1217 del 18/04/2024,0.0,0.0,Beverage,Costi Variabili
2572,IT0164179070220249_03Sbp,09247360960,22,2024-04-18,03417610247,LT,588.53,2024W0E9E,TD01,BIRRONE S.A.R.L ,"VIA STENDHAL, 30",48.0,"BIRRA PG , 2 FUSTI DA 24LP (LOTTO 24/11/24)",201.6,4.2,Beverage,Costi Variabili
2573,IT0164179070220249_03Sbp,09247360960,22,2024-04-18,03417610247,LT,588.53,2024W0E9E,TD01,BIRRONE S.A.R.L ,"VIA STENDHAL, 30",24.0,"BIRRA HEAVEN/ZEN, 1 FUSTO DA 24LP (LOTTO 14/10/24)",93.6,3.9,Beverage,Costi Variabili
2574,IT0164179070220249_03Sbp,09247360960,22,2024-04-18,03417610247,LT,588.53,2024W0E9E,TD01,BIRRONE S.A.R.L ,"VIA STENDHAL, 30",24.0,"BIRRA HEAVEN, 1 FUSTO DA 24LP (LOTTO 25/11/24)",93.6,3.9,Beverage,Costi Variabili
2575,IT0164179070220249_03Sbp,09247360960,22,2024-04-18,03417610247,LT,588.53,2024W0E9E,TD01,BIRRONE S.A.R.L ,"VIA STENDHAL, 30",24.0,"BIRRA SCUBI, 1 FUSTO DA 24LP (LOTTO 03/11/24)",93.6,3.9,Beverage,Costi Variabili
2576,IT016417907022024a_04hcI,09247360960,22,2024-04-30,08147330966,,1605.28,JJTV5,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,,"** Rif. Doc. di trasporto 98 del 11/04/2024, 110 del 26/04/2024:",0.0,0.0,Beverage,Costi Variabili
2577,IT016417907022024a_04hcI,09247360960,22,2024-04-30,08147330966,pz,1605.28,JJTV5,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,9.0,Fusto 20lt Rubia,504.0,56.0,Beverage,Costi Variabili
2578,IT016417907022024a_04hcI,09247360960,22,2024-04-30,08147330966,pz,1605.28,JJTV5,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,6.0,Fusto 20lt Doppia W,391.8,65.3,Beverage,Costi Variabili
2579,IT016417907022024a_04hcI,09247360960,22,2024-04-30,08147330966,pz,1605.28,JJTV5,TD24,BIRRIFICIO GECO S.R.L.,Via Stendhal 30,6.0,Fusto 20lt Stendhal IPA,420.0,70.0,Beverage,Costi Variabili
2580,IT016417907022024r_03SZ9,09247360960,22,2024-04-18,06396540962,pezzi,48.8,00003fj8jj,TD01,PALOMBER S.R.L.,"VIA ENRICO STENDHAL, 30",1.0,FELPA RUSSELL // Felpa Russell JE266M colore Nero Tg.M con Stampa Vs. Logo,40.0,40.0,Abiti lavoro,Altri Costi Fissi
2581,IT02355260981_QF1Cs,09247360960,10,2024-04-02,01275750121,,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,,Rif.Ns.Negozio di Milano - Solari,0.0,0.0,Food,Costi Variabili
2582,IT02355260981_QF1Cs,09247360960,10,2024-04-02,01275750121,,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,,Ns. Scontrino Nr. 28 del 02/04/24,0.0,0.0,Food,Costi Variabili
2583,IT02355260981_QF1Cs,09247360960,10,2024-04-02,01275750121,CF,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,5.0,FOCACCIA FORMAGGIO 300G,27.01,6.3545456,Food,Costi Variabili
2584,IT02355260981_QF1Cs,09247360960,10,2024-04-02,01275750121,CF,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,10.0,FARINATA GENOVESE 200G,20.82,3.5363636,Food,Costi Variabili
2585,IT02355260981_QF1Cs,09247360960,22,2024-04-02,01275750121,CF,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,1.0,SHOPPER BIO GELMARKET,0.07,0.08196721,Food,Costi Variabili
2586,IT02355260981_QF1Cs,09247360960,22,2024-04-02,01275750121,CF,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,1.0,SHOPPER BIO GELMARKET,0.07,0.08196721,Food,Costi Variabili
2587,IT02355260981_QF1Cs,09247360960,10,2024-04-02,01275750121,CF,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,1.0,QUICHE LORRAINE 550G,5.34,6.2727275,Food,Costi Variabili
2588,IT02355260981_QF1Cs,09247360960,10,2024-04-02,01275750121,CF,61.43,QF1Cs,TD01,GELMARKET SRL ,VIA STENDAL 30,1.0,ERBAZZONE REGGIANO 500G,2.54,2.5363636,Food,Costi Variabili
2589,IT02355260981_QWLEf,09247360960,22,2024-04-22,13000370158,,36.6,QWLEf,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Spese di Trasporto,30.0,30.0,Noleggi,Altri Costi Variabili
2590,IT02355260981_QYhn6,09247360960,22,2024-04-24,05602640962,,49.75,QYhn6,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,TAVOLA FAGGIO,18.77,18.77,Altre Forniture,Altri Costi Fissi
2591,IT02355260981_QYhn6,09247360960,22,2024-04-24,05602640962,,49.75,QYhn6,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,TAVOLA FAGGIO,18.77,18.77,Altre Forniture,Altri Costi Fissi
2592,IT02355260981_QYhn6,09247360960,22,2024-04-24,05602640962,,49.75,QYhn6,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,NUM. TAGLI PR.FINITI,0.0,0.0,Altre Forniture,Altri Costi Fissi
2593,IT02355260981_QYhn6,09247360960,22,2024-04-24,05602640962,,49.75,QYhn6,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,NUM. TAGLI PR.FINITI,0.0,0.0,Altre Forniture,Altri Costi Fissi
2594,IT02355260981_QYhn6,09247360960,22,2024-04-24,05602640962,,49.75,QYhn6,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,RESTAURO LEGNO,3.24,3.24,Altre Forniture,Altri Costi Fissi
2595,IT02448510046TESI3_3MBE1,09247360960,22,2024-04-19,02630120166,,42.94,3MBE1,TD01,MediaMarket S.p.A. con Socio Unico,"VIA STENDHAL, 30",1.0,POLYP MULTIP 2513 3P W 10/16A+SP10A+INT,8.6,8.598361,Altre Forniture,Altri Costi Fissi
2596,IT02448510046TESI3_3MBE1,09247360960,22,2024-04-19,02630120166,,42.94,3MBE1,TD01,MediaMarket S.p.A. con Socio Unico,"VIA STENDHAL, 30",1.0,POLYP ADATT 433 BIANCO BLISTER SPINA 10A-16A,2.45,2.45082,Altre Forniture,Altri Costi Fissi
2597,IT02448510046TESI3_3MBE1,09247360960,22,2024-04-19,02630120166,,42.94,3MBE1,TD01,MediaMarket S.p.A. con Socio Unico,"VIA STENDHAL, 30",1.0,POLYP ADATT 433 BIANCO BLISTER SPINA 10A-16A,2.45,2.45082,Altre Forniture,Altri Costi Fissi
2598,IT02448510046TESI3_3MBE1,09247360960,22,2024-04-19,02630120166,,42.94,3MBE1,TD01,MediaMarket S.p.A. con Socio Unico,"VIA STENDHAL, 30",1.0,POLYP PROL 382x 5MT W 10A 2P+T,6.55,6.54918,Altre Forniture,Altri Costi Fissi
2599,IT02448510046TESI3_3MBE1,09247360960,22,2024-04-19,02630120166,,42.94,3MBE1,TD01,MediaMarket S.p.A. con Socio Unico,"VIA STENDHAL, 30",1.0,POLYP PROL 382x 5MT W 10A 2P+T,6.55,6.54918,Altre Forniture,Altri Costi Fissi
2600,IT02448510046TESI3_3MBE1,09247360960,22,2024-04-19,02630120166,,42.94,3MBE1,TD01,MediaMarket S.p.A. con Socio Unico,"VIA STENDHAL, 30",1.0,POLYP MULTIP 2513 3P W 10/16A+SP10A+INT,8.6,8.598361,Altre Forniture,Altri Costi Fissi
2601,IT03019191208_03vF3,09247360960,22,2024-04-28,03051950347,,938.13,BE9697,TD01,CDP SRL,VIA ENRICO STENDHAL 30,30.0,Franciacorta Brut,342.72,11.9,Beverage,Costi Variabili
2602,IT03019191208_03vF3,09247360960,22,2024-04-28,03051950347,,938.13,BE9697,TD01,CDP SRL,VIA ENRICO STENDHAL 30,30.0,Franciacorta Rosè,426.24,14.8,Beverage,Costi Variabili
2603,IT03336420967_ie9xk,09247360960,22,2024-04-11,02144350069,NR,627.08,0030899144,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,3.0,Fusto di Birra Pils  20 litri lotto 13323 scadenza 15/09//2024,210.0,70.0,Beverage,Costi Variabili
