"__time","MACRO_CATEGORIA","FISSO_VARIABILE_INVESTIMENTI","DENOMINAZIONE","P_IVA","CATEGORIA"
"2023-01-01T00:00:00.000Z","","","ARKE' SRL","06466651004",""
"2023-01-01T00:00:00.000Z","","","Andrea Massei","14569691000",""
"2023-01-01T00:00:00.000Z","","","Gaudens srls","02549150999",""
"2023-01-01T00:00:00.000Z","","","Longo Alfredo","12462251005",""
"2023-01-01T00:00:00.000Z","","","PIANETA COSPEA SRL","01967130541",""
"2023-01-01T00:00:00.000Z","Affitto","Fisso","Asola srl","08318460964","Affitto"
"2023-01-01T00:00:00.000Z","Affitto","Fisso","DALVA s.r.l.","05627080962","Affitto"
"2023-01-01T00:00:00.000Z","Affitto","Fisso","DGDIPA SRL","11766830969","Affitto"
"2023-01-01T00:00:00.000Z","Affitto","Fisso","ROSTICCERIA CAPRERA SNC","03415840101","Affitto"
"2023-01-01T00:00:00.000Z","Affitto","Fisso","S.A.L.U.T.E. srl","00983561002","Affitto"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","2 SPAM Sicurezza sul Lavoro s.a.s. di Arecco Alessandro","01899280992","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","2001 Refrigerazione s.r.l.","07249830964","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","A.E.P.E.R  ASS.NE ESERC. PUBBL. ESE.ROMA","02115881001","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","A.P.L.E.M. SRL","06134330155","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ADERENTI LUCIANO DI ADERENTI FRANCESCO","02467530982","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ADK Italia Srl","06586030485","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ADK Italia Srl","16586030485","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AIMI FERRAMENTA S.n.c. di Rizzardi Nicolò & C.","02778200101","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ALICANTISTORE S.R.L.","12986471006","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ALMA BLU srl","01589820990","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AMF System srl","04391101005","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AN ATOLL","55519430326","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AR STORE","02572960413","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AREA WEB S.R.L.","07352370725","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ARS FUMI SRL","13743821004","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ART FIREWORKS ALLEVI GROUP SRL","02179830688","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ARUBA SPA","01573850516","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ARVAL SERVICE LEASE ITALIA SPA","04911190488","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ASS.NE ITALIANA SOMMELIER LOMBARDIA","04558230969","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ASSOCIAZIONE SPORTIVA DILETTANTISTICA CU","08369120962","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ATAC S.p.A. Azienda per la mobilità","06341981006","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AUTOFFICINA MY CAR s.n.c. di Trentin Lorenzo e Mattia","01253070187","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AUTOLAVAGGIO LUISA S.R.L.","00000000nan","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AUTOLAVAGGIO LUISA S.R.L.","12572420961","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AUTOSTRADE PER L'ITALIA S.P.A.","07516911000","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AVENTINO  SUITE S.R.L.","12371641007","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","AVIAREPS S.R.L.","08582770965","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Alessandra Persico","03843000104","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Alice Ostiense srl","13225201006","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Amazon EU S.a r.l. Succursale Italiana","08973230967","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Andrea Bertini","02247740505","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Andrea Galli","12600940154","Manutenzione Verde"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Appari s.n.c. di APPARI Cesare CUNEO Giovanni e CUNEO Andrea","00202240990","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Apple Retail Italia S.r.l.","04935230963","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Area Colore S.r.l.","01883190991","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Azienda Trasporti Milanesi S.p.A.   ","12883390150","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BAGHINO E DI PERSIO S.R.L.","00946650108","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BANCA MONTE DEI PASCHI DI SIENA SPA","01483500524","Spese Bancarie"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BARLEP SRLS","13868771000","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BASILI IMPIANTI S.N.C.","01979351002","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BBB SPA","00803620152","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BCC POS S.P.A.     ADERENTE AL GRUPPO BANCARIO COOP.VO ICCREA","16947661001","Spese Bancarie"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BELLA MONICA SRL","12455501002","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BERTANI UTENSILI DI ARRIGONI GIUSEPPE","08949360963","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BERTINI PARKING S.R.L.","10769390963","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BLACK OUT SAS di STEFANO BAFFIGI E C.","03879310153","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BLASI ROSSI & PARTNERS SRL StP","13078321000","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BONFIGLIOLI PASQUINO SAS","11364050150","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BREDAQUARANTA SRL","08380360969","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","BRICOMAN ITALIA S.R.L. SOCIETA' A SOCIO UNICO","05602670969","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Bitossi Ceramiche S.r.l.","00383810488","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Bricocenter Italia S.r.l.","05602640962","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Business Value SRL","04077001008","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","C&C S.p.A.","05685740721","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CA Auto Bank S.p.A.","08349560014","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CACCIOTTI CARLO","08790650587","Commercialista"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CAIRORCS MEDIA S.p.A.","11484370967","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CANDIDO ANTONIO","04753850157","Commercialista"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CAPSITALIA SERVICE SRL","02892560992","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CARIBE SRL","03421630108","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CASALE SRL","16926221009","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CB srl  ","00750250169","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CCF CHIUSURE DI SICUREZZA S.r.l.","08156370960","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CDL SRL","15447471002","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CDS SRL","01619370990","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CHEMICHAL SERVICES SRL","01787260767","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CHN MILANO S.R.L.","07344070151","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CIMA INFORTUNISTICA S.R.L.","02849420126","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CLASSE A PIU' SRL","04276700244","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CO-RA sas","02871490138","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","COFIR ROMA SRL","10904661005","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","COLOMBERA SYSTEM DI MASSIMO COLOMBERA","06898570962","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","COMOLI,FERRARI & C. SPA","00123060030","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CONSEIL S.R.L.","12620771001","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CONSORZIO IL GIARDINO DI CESAREA","01303490997","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","COOKI SRL","03752271209","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","COOPERSYSTEM S. C. ADERENTE AL GRUPPO BANCARIO COOP.VO ICCREA","15240741007","Spese Bancarie"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CRIBIS D&B S.R.L.","01691720468","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CRIOCABIN SPA","01147330284","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","CT  CONSULTING S.R.L.","09399040964","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Cais s.r.l","09527331210","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Car City Isola srl","09531320969","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Car Service di A. Angelucci & C. snc","02064561000","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Caruso Fabrizio","13297730155","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Ciodue Italia S.p.A.","12647740153","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Circuito Multiservice SRL","11610381003","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Clear Code di Mazzucco Matteo","04307110272","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Climadeck SRL","02764750994","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Coffeetech S.r.l.","16495941003","Manutenzione Macchinari"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Cosmopol Security S.p.A.","01125371003","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Cristobal Clavijo","11853440961","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DACO di Cavallo Mirko","13874250965","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DBR SERVICE SRLS A SOCIO UNICO","09707940962","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DE RIGO VISION SPA   ","01001050259","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DECORAZIONE E RESTAURO DI TAVA TIBERIO","01954340186","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DISA DAVIDE","03814050963","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DISHCOVERY SRL","03805390360","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DIVINO MARKETING DI STIRBU VIORELIA","02080600691","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DRIVALIA S.P.A.","05406791003","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","DUE ESSE STAMPA SRL","10055941008","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","De Paolis Carlo","17166631006","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ECLISS MILANO SRL","06660180966","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","EDIL PIETRO S.R.L.","01837550167","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","EDILSERVIZI SRL","02554460697","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","EMMEGI SRL","03290270960","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ERREGI S.R.L.","04694450968","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ESERCENTI IMPRESE SRLS","14680931004","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","EUROECO S.R.L.","10240950153","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","EUZIEL INTERNATIONAL GMGH","00317569294","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","EasyPark Italia Srl","05000350651","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Ediservice srls","14709871009","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Enilive S.p.A.","11403240960","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Ericambi srl","06884391217","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Evoga Srls","05931620651","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","F.C. Internazionale Milano S.p.A.","04231750151","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FAMA INTERNATIONAL S.R.L.","02148800986","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FAREL ATTREZZATURE SRL","02675530964","Manutenzione Macchinari"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FB Pastry SRL","08907591211","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FCF IMPIANTI S.R.L","04626310280","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FENICIA S.P.A.","00111130829","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FERRAMENTA BREDA SAS DI MULTARI E LAROSA","02543620997","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FRANCO GIUSEPPE","12309660962","Lavanderia"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FRANCO Rosario","04040911218","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FRIGO 2000 SERVICE SRL","02635110964","Manutenzione Macchinari"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FRISION SARL","61349719419","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FUMAGALLI SRL","00704750157","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FURLANI WALTER SRL","00718050966","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Fable Design Srl","06623120968","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","FedEx Express Italy S.r.l.","09399880153","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Fercolor s.r.l.","02101540611","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Fluida Europe Srl","10302920961","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","G LAB MILANO SRL","09371290967","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","G&M DESIGN & TECHNOLOGIES S.R.L.S.","14272681009","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GAIJIN SRL","10364500966","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GALIZIA SRL UNIPERSONALE","08321010723","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GALLI INNOCENTI E C. SPA","00960221000","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GAT SRL GRUPPO ASSISTENZA TECNICA","04324870965","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GEOX RETAIL S.R.L.","05563231009","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GFG Pyro Fuochi Artificiali","02263630036","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GIMA SICUREZZA SRL Attrezzature per la Ristorazione","10309651007","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GIROMARI SRL","02063150417","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GMG DI CALLEGARI MIRKO","06766370966","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GRAND HOTEL IRPINIA PE.SO.SRL","00523060648","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GRANFACTORY SRL","12581070963","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GRATTONI 1892 S.R.L.","03004720300","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GRENKE LOCAZIONE S.R.L.","13187000156","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","GTO srl","12256430963","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Generali Italia S.p.A.","01333550323","Assicurazioni"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Gourmet Services Srl","01792490672","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Groupe Seb Italia S.p.A.","00855270153","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","HANNA INSTRUMENTS ITALIA SRL A SOCIO UNICO","04211270287","Materiali di Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","HW STYLE S.R.L.","01900880160","Manutenzione Verde"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Host SpA","08505460017","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Hotel Londra S.P.A.","00425930484","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","I & S - S.R.L.S","14331401001","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ICA SRL","07862550154","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ICE SYSTEM DI NEBULONI CARLO ANGELO","09348960965","Manutenzione Macchinari"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","IFER DI BERNOCCHI BRUNO E SIMONE SNC","01388750158","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","IFIS RENTAL SERVICES S.R.L.","04570150278","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","IL CENTRO CONTABILE SRL","03415280100","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","IL CESTO COOPERATIVA SOCIALE","02340800990","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","INDEED IRELAND OPERATIONS LTD","00009820958","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","INDEED IRELAND OPERATIONS LTD","0IE9820958W","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","INFOCERT S.p.A.","07945211006","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ISPIRATO GIORGIO","08892050967","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ISTITUTO DI VIGILANZA DELL'URBE SPA","11548161006","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ITAKA S.R.L.","04958250260","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ITALESSE S.R.L","00974280323","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ITX ITALIA SRL","11209550158","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Idraulica Gazometro di Daniele Di Pietro","13609071009","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Ikea Italia Retail Srl","02992760963","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","InfoCamere S.C.p.A.","02313821007","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Insectum srls","15888241005","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Italiaonline S.p.A.","03970540963","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Italo - Nuovo Trasporto Viaggiatori S.p.A.","09247981005","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","KASTHALL SRL","02703340139","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","KROMA STUDIO S.R.L.S.","02734210996","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Kasanova S.p.A.","00743020968","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","L'AFFICHE DI ADRIANO MEI GENTILUCCI E C. SAS","04768560155","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","L'ECO DELLA STAMPA S.p.A.","06862080154","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LA BIOTECNICA SNC","02552570109","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LARIO MI AUTO SRL","13237080158","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LAUNDRY SERVICE S.R.L.","10767430969","Lavanderia"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LAVANDERIA CARLO S.N.C. DI ABDELMALAK MONIR E C.","11647410965","Lavanderia"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LCA Studio Legale","04385250966","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LCW GROUP ITALIA SRL","09101930965","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LINGOTTO HOTELS SRL - NH Lingotto Congress","06802310018","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LITRICO GIORGIO","10735990151","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LOADING ITALIA DI LASCALA GIANLUCA","03620410138","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LOLLOSHOP SRL","05286180756","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LUDE SRL","13255090964","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LUMINARIE LUCIO GUAGLIATA  DI GUAGLIATA  ANDREA & SNC","03262390101","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","LY MOUSSA","03033700125","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Lacerba S.r.l.","16668621002","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Lavanderia Da Vinci srl","12053340969","Lavanderia"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Leroy Merlin Italia srl","05602710963","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Lollobattista Marco","17505281000","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Luca Donati","02719980993","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","M.K. TECHNO S.R.L.","11529110154","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MAGRIS S.p.A.","01627080169","Noleggi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MAGRIS Servizi S.p.A.","01792020354","Noleggi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MAISONS DU MONDE ITALIA SRL","04959630965","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MARINO E C.SNC DI MARINO GIANLUCA","05821720157","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MAVERNA CLAUDIO ","01244410187","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MBA MANUTENZIONI E LAVORI EDILI  DI MBARK AIT AICHTE","11391590962","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MCS & Partners Srl","07648640964","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ME PRODUCTION S.R.L.","11387571000","Marketing"
