SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO
IT04107060966_8vsaj,09247360960,22.0,2024-07-02,10542790968,NR,21.96,006-902159,TD01,Nexi Payments SpA,VIA ENRICO STENDHAL 30,1.000,Canone SmartPOS Mini con stampante - GIUGNO    '24   TID:92430019,18.0,18.0
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"CL 100 GIN TANQUERAY    43,1",14.39,14.39
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 100 APERITIVO SELECT.,9.69,9.69
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 100 BOURBON JIM BEAM 40.0,13.99,13.99
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 70 GIN MARE 42.7,24.99,24.99
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"VASSOIO FV OV.ANTISC.26,5X2 MP",2.99,2.99
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"VASSOIO FV OV.ANTISC.26,5X2 MP",2.99,2.99
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"BICCH BIBITA TOPCLASS37,5CL BL",20.94,20.94
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,MINI SECCHIELLO 9 CM MP,4.79,4.79
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,MINI SECCHIELLO 9 CM MP,4.79,4.79
