SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO
IT04157540966_9plui,09247360960,4.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.008,PEC BLU MAREMMA KG1 CA*,22.51,22.33
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 TUORLO D'UOVO P.GIALLA MC,6.29,6.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG 1 SALAME CIOCCOLATO 12/14 F,11.67,11.67
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500  RITAGLI SALMONE AFFUMIC.,6.29,6.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500  RITAGLI SALMONE AFFUMIC.,6.29,6.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 BATTUTA BOVINO AD.SKIN,2.29,2.29
IT04157540966_9plui,09247360960,4.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG1,5 FORMAGGIO SPALMABILE MC",10.14,10.14
IT04157540966_9plui,09247360960,4.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G160 CAPRINO FRESCO VACCINO,2.19,2.19
IT04157540966_9plui,09247360960,22.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL20 BRILLANTE RECOARO VAP,10.8,10.8
IT04157540966_9plui,09247360960,22.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL20 BRILLANTE RECOARO VAP,10.8,10.8
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 LASAGNE BOLOGNESE MC",13.39,13.39
IT04157540966_9plui,09247360960,4.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,11.49,11.49
IT04157540966_9plui,09247360960,4.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,11.49,11.49
